date,open,high,low,close,volume,dividends,stock_splits,rsi,macd,macd_signal,macd_histogram,volatility,sma_20,sma_50
2020-01-22 00:00:00-05:00,58.2599983215332,58.380001068115234,56.029998779296875,56.7400016784668,620119,0.0,0.0,28.61270985901413,-0.49190991251651184,-0.36689102105662075,-0.1250188914598911,,,
2020-01-23 00:00:00-05:00,56.11000061035156,56.27000045776367,54.77000045776367,55.59000015258789,703995,0.0,0.0,25.75887860423707,-0.6182667862171556,-0.4189995810526409,-0.19926720516451468,,,
2020-01-24 00:00:00-05:00,55.689998626708984,55.95000076293945,53.849998474121094,54.189998626708984,586195,0.0,0.0,9.945738851148135,-0.7912842912199736,-0.49561299909194095,-0.2956712921280326,,,
2020-01-27 00:00:00-05:00,53.70000076293945,53.709999084472656,52.130001068115234,53.13999938964844,712880,0.0,0.0,7.401157114573465,-0.9783932157176167,-0.5943933788238365,-0.38399983689378026,,,
2020-01-28 00:00:00-05:00,52.77000045776367,54.060001373291016,52.68000030517578,53.47999954223633,633963,0.0,0.0,10.463103096972517,-1.0882404727168336,-0.6949747097809108,-0.39326576293592275,,,
2020-01-29 00:00:00-05:00,53.970001220703125,54.369998931884766,52.810001373291016,53.33000183105469,624979,0.0,0.0,13.990806222860726,-1.1690448075658821,-0.7911751234081922,-0.37786968415768996,,,
2020-01-30 00:00:00-05:00,53.09000015258789,53.20000076293945,51.65999984741211,52.13999938964844,720123,0.0,0.0,12.37320286497011,-1.294786901048937,-0.893072273087576,-0.40171462796136104,,57.82700042724609,
2020-01-31 00:00:00-05:00,52.91999816894531,53.36000061035156,50.970001220703125,51.560001373291016,827907,0.0,0.0,12.298367946987995,-1.4147923437663792,-0.9983876501269725,-0.4164046936394067,0.26904918109858944,57.34600048065185,
2020-02-03 00:00:00-05:00,51.0099983215332,51.970001220703125,49.79999923706055,50.11000061035156,876044,0.0,0.0,11.719480028348244,-1.5881047242136646,-1.11720780292409,-0.4708969212895746,0.2348551476880737,56.69900054931641,
2020-02-04 00:00:00-05:00,49.939998626708984,51.54999923706055,49.310001373291016,49.61000061035156,859357,0.0,0.0,9.94423663322425,-1.7376584267776423,-1.242034776087582,-0.4956236506900602,0.22837238721958703,56.0160005569458,
2020-02-05 00:00:00-05:00,49.5099983215332,51.880001068115234,49.470001220703125,50.75,887946,0.0,0.0,19.250863872788486,-1.7549320900107404,-1.3451009551416964,-0.409831134869044,0.2599498212944893,55.41850051879883,
2020-02-06 00:00:00-05:00,51.16999816894531,52.20000076293945,50.2400016784668,50.95000076293945,750659,0.0,0.0,15.496814710750698,-1.7338285913867537,-1.4231413105175383,-0.3106872808692154,0.21989569106537485,54.985500526428225,
2020-02-07 00:00:00-05:00,51.11000061035156,51.47999954223633,50.09000015258789,50.31999969482422,768345,0.0,0.0,14.507772362094428,-1.7413179628089566,-1.486969549992627,-0.2543484128163296,0.21891127384938153,54.52350044250488,
2020-02-10 00:00:00-05:00,50.119998931884766,50.4900016784668,49.41999816894531,49.56999969482422,715894,0.0,0.0,13.849960076193298,-1.779967185042004,-1.5457111053684585,-0.23425607967354556,0.22016467286079086,54.05000038146973,
2020-02-11 00:00:00-05:00,49.61000061035156,50.689998626708984,49.58000183105469,49.939998626708984,725733,0.0,0.0,18.807329817279538,-1.7629002221333963,-1.5892331125265255,-0.1736671096068707,0.22527967604768115,53.64300022125244,
2020-02-12 00:00:00-05:00,49.959999084472656,51.72999954223633,49.95000076293945,51.16999816894531,795256,0.0,0.0,29.87248557415539,-1.6404162356323368,-1.5994856021068802,-0.04093063352545667,0.25045617766076295,53.29000015258789,
2020-02-13 00:00:00-05:00,51.720001220703125,51.959999084472656,50.599998474121094,51.41999816894531,745400,0.0,0.0,35.91047295658501,-1.5076008537253642,-1.5810858746712724,0.07348502094590814,0.2535489095664987,52.970499992370605,
2020-02-14 00:00:00-05:00,51.5099983215332,52.34000015258789,51.31999969482422,52.04999923706055,607343,0.0,0.0,44.20828814950694,-1.3403243688006299,-1.5328858384934003,0.19256146969277044,0.2535211226086695,52.64699993133545,
2020-02-18 00:00:00-05:00,52.22999954223633,52.40999984741211,50.880001068115234,52.04999923706055,221774,0.0,0.0,42.11686685065818,-1.1941187355107488,-1.4650786955434572,0.2709599600327084,0.2534156259664552,52.32249984741211,
2020-02-19 00:00:00-05:00,52.119998931884766,53.65999984741211,51.93000030517578,53.290000915527344,113683,0.0,0.0,49.80314517170637,-0.9742238626891435,-1.3668454662665668,0.39262160357742326,0.27430866385712865,52.069999885559085,
2020-02-20 00:00:00-05:00,53.5,54.5,53.220001220703125,53.779998779296875,676179,0.0,0.0,58.66807372286262,-0.7545727950403318,-1.2443288086955167,0.48975601365518484,0.26410401872860756,51.92199974060058,
2020-02-21 00:00:00-05:00,53.7400016784668,53.86000061035156,52.54999923706055,53.380001068115234,707555,0.0,0.0,59.80603412839089,-0.604036062397185,-1.1162182916362198,0.5121822292390348,0.25650113192955115,51.811499786376956,
2020-02-24 00:00:00-05:00,52.599998474121094,52.63999938964844,50.45000076293945,51.43000030517578,765515,0.0,0.0,56.74846553978363,-0.6259688972716404,-1.0181365834292164,0.392167686157576,0.27280428232423914,51.67349987030029,
2020-02-25 00:00:00-05:00,51.369998931884766,52.02000045776367,49.689998626708984,49.900001525878906,764989,0.0,0.0,51.34135513886772,-0.751490283174995,-0.9647934747155823,0.2133031915405873,0.28360162118628873,51.51149997711182,
2020-02-26 00:00:00-05:00,50.08000183105469,50.439998626708984,48.29999923706055,48.72999954223633,884482,0.0,0.0,40.682654846266644,-0.9298044634562004,-0.9577942187751207,0.02798975531892034,0.2902104993295635,51.273999977111814,
2020-02-27 00:00:00-05:00,48.630001068115234,48.779998779296875,45.880001068115234,47.09000015258789,1011915,0.0,0.0,34.28338357468233,-1.1835203165364305,-1.0029469406101263,-0.18057337592630418,0.30796536787409484,50.96199989318848,
2020-02-28 00:00:00-05:00,46.4900016784668,47.029998779296875,43.849998474121094,44.7599983215332,1101659,0.0,0.0,30.114443650397988,-1.5465114820885262,-1.1116743012509733,-0.43483718083755285,0.34041258510627487,50.59299983978271,
2020-03-02 00:00:00-05:00,43.70000076293945,47.560001373291016,43.31999969482422,46.75,949471,0.0,0.0,40.73587559576443,-1.6604080754671813,-1.2214327276120625,-0.4389753478551188,0.386380746721761,50.35249977111816,
2020-03-03 00:00:00-05:00,47.720001220703125,48.65999984741211,46.470001220703125,47.18000030517578,1011933,0.0,0.0,40.96859341300756,-1.6974832396193662,-1.316650930282368,-0.3808323093369983,0.37888625451585234,50.205999755859374,
2020-03-04 00:00:00-05:00,46.939998626708984,48.40999984741211,46.650001525878906,46.779998779296875,745856,0.0,0.0,34.80969550541687,-1.7378888424265497,-1.4009042466947903,-0.33698459573175943,0.3785432727276701,50.06449966430664,
2020-03-05 00:00:00-05:00,47.130001068115234,47.56999969482422,45.650001525878906,45.900001525878906,704591,0.0,0.0,31.697626084836017,-1.8176216452153255,-1.4842522642966105,-0.33336938091871504,0.36996873954802945,49.82199974060059,
2020-03-06 00:00:00-05:00,46.09000015258789,46.380001068115234,41.04999923706055,41.279998779296875,1276180,0.0,0.0,21.761933729098928,-2.2171087930446234,-1.630829954405039,-0.5862788386395843,0.5006063442626394,49.33849964141846,
2020-03-09 00:00:00-04:00,32.869998931884766,34.880001068115234,27.34000015258789,31.1299991607666,1774383,0.0,0.0,14.202604659870232,-3.2925078326592114,-1.9631771106640754,-1.329330721995136,0.9759394488656171,48.378999614715575,
2020-03-10 00:00:00-04:00,30.3700008392334,35.02000045776367,30.200000762939453,34.36000061035156,1064632,0.0,0.0,19.67318400076269,-3.845750573191715,-2.339702299159965,-1.50604827403175,1.072906838933655,47.61849966049194,
2020-03-11 00:00:00-04:00,34.619998931884766,36.349998474121094,32.560001373291016,32.97999954223633,874646,0.0,0.0,17.60125345461772,-4.342584880983033,-2.740287748878623,-1.6022971321044097,1.0725746165653052,46.77049970626831,
2020-03-12 00:00:00-04:00,33.06999969482422,33.630001068115234,30.020000457763672,31.5,1025036,0.0,0.0,17.028336594641956,-4.797582365061096,-3.1517540129185675,-1.6458283521425288,1.0641886525374933,45.786999797821046,
2020-03-13 00:00:00-04:00,30.770000457763672,33.869998931884766,30.329999923706055,31.729999542236328,743129,0.0,0.0,18.690405977796672,-5.081110492586788,-3.5376308162699837,-1.5434796763168044,1.0650197410200637,44.8024998664856,51.15980007171631
2020-03-16 00:00:00-04:00,33.75,33.75,28.100000381469727,28.700000762939453,698829,0.0,0.0,17.839811218818667,-5.482387364758921,-3.9265865670573543,-1.5558007977015667,1.0882061308423143,43.634999942779544,50.510200080871584
2020-03-17 00:00:00-04:00,28.690000534057617,30.299999237060547,26.6299991607666,26.950000762939453,545820,0.0,0.0,17.53131230230595,-5.871276771009363,-4.315528160590104,-1.5557486104192586,1.089778596825526,42.380000019073485,49.78820011138916
2020-03-18 00:00:00-04:00,26.940000534057617,27.219999313354492,20.059999465942383,20.3700008392334,309481,0.0,0.0,15.280670922677288,-6.625461282512788,-4.7775181609703505,-1.8479431215424373,1.3079005660836287,40.734000015258786,48.93020011901856
2020-03-19 00:00:00-04:00,22.299999237060547,27.709999084472656,21.360000610351562,25.219999313354492,136722,0.0,0.0,26.170734025409317,-6.759267646542902,-5.173870375162501,-1.5853972713804012,1.6399663920509204,39.30600004196167,48.18060009002686
2020-03-20 00:00:00-04:00,24.729999542236328,27.889999389648438,19.459999084472656,22.43000030517578,1133808,0.0,0.0,20.909090743162366,-7.006449272786732,-5.540387868818281,-1.4660614039684505,1.6603720042534478,37.758500003814696,47.43700008392334
2020-03-23 00:00:00-04:00,22.520000457763672,24.06999969482422,20.799999237060547,23.360000610351562,852951,0.0,0.0,21.843971484100337,-7.046805690532047,-5.841672560400894,-1.205133130131153,1.6835877656722373,36.355000019073486,46.71300006866455
2020-03-24 00:00:00-04:00,23.8700008392334,25.15999984741211,23.09000015258789,24.010000228881836,659697,0.0,0.0,23.243243267473545,-6.946711338931653,-6.062680977619573,-0.8840303613120799,1.6974584175452645,35.06049995422363,46.01240005493164
2020-03-25 00:00:00-04:00,24.3700008392334,25.239999771118164,22.90999984741211,24.489999771118164,618725,0.0,0.0,24.6026074157444,-6.751120488920808,-6.200369209577635,-0.5507512793431735,1.706738359387233,33.84849996566773,45.34060001373291
2020-03-26 00:00:00-04:00,24.25,24.649999618530273,22.3799991607666,22.600000381469727,633877,0.0,0.0,26.30644321493078,-6.670118666040228,-6.2943192808427355,-0.37579938519749234,1.7155992388761314,32.623999977111815,44.628000030517576
2020-03-27 00:00:00-04:00,23.290000915527344,23.440000534057617,20.8799991607666,21.510000228881836,603124,0.0,0.0,34.156785330652994,-6.616693002907262,-6.35879412406305,-0.2578988788442116,1.7154190284826705,31.461500072479247,43.9020000076294
2020-03-30 00:00:00-04:00,20.93000030517578,20.93000030517578,19.270000457763672,20.09000015258789,758711,0.0,0.0,25.008751758702658,-6.611647402875274,-6.409364841825016,-0.2022825610502581,1.696389435147367,30.128500080108644,43.13340000152588
2020-03-31 00:00:00-04:00,20.229999542236328,21.889999389648438,20.010000228881836,20.479999542236328,660082,0.0,0.0,27.322200947944182,-6.501386847325552,-6.427769260976125,-0.07361758634942728,1.7003576093202735,28.79350004196167,42.37219997406006
2020-04-01 00:00:00-04:00,20.100000381469727,21.549999237060547,19.899999618530273,20.309999465942383,703286,0.0,0.0,28.68570862231489,-6.354295076427782,-6.413074412536322,0.05877933610854047,1.7003946837604125,27.470000076293946,41.61159996032715
2020-04-02 00:00:00-04:00,21.219999313354492,27.389999389648438,20.760000228881836,25.31999969482422,1095972,0.0,0.0,39.67128442217777,-5.7696089042286935,-6.284381230092777,0.5147723258640831,1.9734947347015546,26.44099998474121,40.9831999206543
2020-04-03 00:00:00-04:00,24.809999465942383,29.1299991607666,23.520000457763672,28.34000015258789,1007577,0.0,0.0,49.41972816036389,-5.006337600377492,-6.028772375791097,1.022434775413605,2.0111404912311226,25.79400005340576,40.4381999206543
2020-04-06 00:00:00-04:00,26.09000015258789,28.239999771118164,25.280000686645508,26.079999923706055,752710,0.0,0.0,48.62036009269727,-4.530517454737325,-5.729121271200153,1.1986038164628283,1.832190808624782,25.541500091552734,39.87599994659424
2020-04-07 00:00:00-04:00,26.34000015258789,27.239999771118164,23.540000915527344,23.6299991607666,797707,0.0,0.0,55.94890254352619,-4.300471915831071,-5.443391308296268,1.1429193924651964,1.814287220036367,25.005000019073485,39.2857999420166
2020-04-08 00:00:00-04:00,24.299999237060547,26.450000762939453,23.739999771118164,25.09000015258789,823554,0.0,0.0,49.72928121714421,-3.9553118489492043,-5.145775339906788,1.1904634909575833,1.829683411894528,24.610500049591064,38.717999954223636
2020-04-09 00:00:00-04:00,26.280000686645508,28.360000610351562,22.56999969482422,22.760000228881836,1122149,0.0,0.0,50.70063674664492,-3.8248116054293817,-4.881582538669999,1.0567709332406174,1.850536288895747,24.173500061035156,38.10659992218017
2020-04-13 00:00:00-04:00,24.600000381469727,24.739999771118164,22.030000686645508,22.40999984741211,775120,0.0,0.0,47.932083777855425,-3.706757825243269,-4.646617557321059,0.9398597320777897,1.8495096937505853,23.707500076293947,37.51199993133545
2020-04-14 00:00:00-04:00,22.360000610351562,23.079999923706055,19.950000762939453,20.110000610351562,785478,0.0,0.0,42.07961111781239,-3.7547549382642416,-4.468245010028668,0.7134900717644266,1.8540079521045891,23.27800006866455,36.88299991607666
2020-04-15 00:00:00-04:00,20.719999313354492,20.889999389648438,19.200000762939453,19.8700008392334,544797,0.0,0.0,40.52502311427928,-3.768618815206647,-4.328319756328415,0.5597009411217675,1.8447210184429397,22.92400007247925,36.278199920654295
2020-04-16 00:00:00-04:00,20.149999618530273,20.530000686645508,19.420000076293945,19.8700008392334,350942,0.0,0.0,43.93063730882202,-3.736509743495855,-4.209957743789922,0.4734480002940673,1.6217175549036307,22.899000072479247,35.68339992523193
2020-04-17 00:00:00-04:00,20.0,20.219999313354492,17.309999465942383,18.270000457763672,240628,0.0,0.0,42.95652282080253,-3.7959879065714475,-4.127163770765924,0.33117586419447687,1.3875750420048203,22.551500129699708,35.033799934387204
2020-04-20 00:00:00-04:00,17.729999542236328,17.850000381469727,-40.31999969482422,-37.630001068115234,247947,0.0,0.0,12.751678678432938,-8.245665454266515,-4.950864151879879,-3.2948013023866363,10.916846399576302,19.548500061035156,33.262199897766116
2020-04-21 00:00:00-04:00,-14.0,13.859999656677246,-16.739999771118164,10.010000228881836,2288230,0.0,0.0,45.802934790562105,-7.847585287529492,-5.530208404000345,-2.317376883529147,11.564164668968044,18.88100004196167,32.45599990844727
2020-04-22 00:00:00-04:00,13.119999885559082,16.18000030517578,10.260000228881836,13.779999732971191,1235218,0.0,0.0,47.455778269220964,-7.146247537484594,-5.853416241850687,-1.2928312956339072,11.730536619581452,18.36950001716614,31.740199909210205
2020-04-23 00:00:00-04:00,14.199999809265137,18.260000228881836,13.350000381469727,16.5,833584,0.0,0.0,46.50111101086417,-6.298832330451479,-5.942499462030165,-0.3563328684213136,11.792986742207956,17.97000002861023,31.071399936676027
2020-04-24 00:00:00-04:00,16.780000686645508,17.969999313354492,15.640000343322754,16.940000534057617,600220,0.0,0.0,45.38312037311359,-5.528090315854843,-5.859617630964607,0.3315273151097635,11.812965153831891,17.687000036239624,30.38679998397827
2020-04-27 00:00:00-04:00,16.84000015258789,16.979999542236328,11.880000114440918,12.779999732971191,623201,0.0,0.0,44.695277752041235,-5.192428669624343,-5.726179836338912,0.5337511667145689,11.801459481574067,17.250500011444093,29.61400001525879
2020-04-28 00:00:00-04:00,12.960000038146973,13.6899995803833,10.069999694824219,12.34000015258789,897087,0.0,0.0,45.42359196428404,-4.905297486679791,-5.56200336408649,0.656705877406699,11.806879904260036,16.863000011444093,28.819800033569337
2020-04-29 00:00:00-04:00,13.350000381469727,16.780000686645508,12.670000076293945,15.0600004196167,554134,0.0,0.0,45.97544360261763,-4.4078121783890065,-5.3311651243367155,0.923352945947709,11.878254604425406,16.59200005531311,28.08000005722046
2020-04-30 00:00:00-04:00,15.640000343322754,19.440000534057617,15.449999809265137,18.84000015258789,545344,0.0,0.0,48.4451848428216,-3.666741067727159,-4.998280310003444,1.3315392422762846,11.96680208395484,16.518500089645386,27.39100004196167
2020-05-01 00:00:00-04:00,19.040000915527344,20.479999542236328,18.06999969482422,19.780000686645508,403201,0.0,0.0,48.96170584703016,-2.969467514160666,-4.592517747898382,1.6230502337377164,11.894096122911968,16.24150013923645,26.711000080108644
2020-05-04 00:00:00-04:00,19.110000610351562,21.420000076293945,18.049999237060547,20.389999389648438,311488,0.0,0.0,50.11203536043561,-2.3407370684479076,-4.142161609400904,1.801424540952996,11.86781134098514,15.844000101089478,26.051200046539307
2020-05-05 00:00:00-04:00,21.239999771118164,25.489999771118164,21.1299991607666,24.559999465942383,387240,0.0,0.0,51.81938028943693,-1.4892326155563147,-3.61157580817448,2.1223431926181653,11.94655083470796,15.768000078201293,25.513800029754638
2020-05-06 00:00:00-04:00,25.520000457763672,26.079999923706055,22.579999923706055,23.989999771118164,381165,0.0,0.0,51.59122464066899,-0.850552906769714,-3.0593712258474173,2.2088183190777033,11.955880145794385,15.786000108718872,24.995599994659425
2020-05-07 00:00:00-04:00,24.09000015258789,26.739999771118164,22.940000534057617,23.549999237060547,310261,0.0,0.0,52.05767679411779,-0.37553764245943455,-2.5226045075786954,2.147066865119261,11.938144465218162,15.709000062942504,24.491999988555907
2020-05-08 00:00:00-04:00,23.350000381469727,24.989999771118164,23.260000228881836,24.739999771118164,205181,0.0,0.0,92.37668099834757,0.0957361804084762,-1.9989363687394228,2.094672549147899,11.96279779848387,15.80800004005432,24.044999980926512
2020-05-11 00:00:00-04:00,24.489999771118164,25.579999923706055,23.670000076293945,24.139999389648438,179591,0.0,0.0,76.61016676404562,0.416052587107675,-1.5159385766536901,1.9319911637613651,11.961293340330656,15.894500017166138,23.632600002288818
2020-05-12 00:00:00-04:00,24.489999771118164,26.229999542236328,24.219999313354492,25.780000686645508,212335,0.0,0.0,74.57002356731246,0.7929838557429463,-1.054154089473508,1.8471379452164542,11.98987953218276,16.178000020980836,23.21320001602173
2020-05-13 00:00:00-04:00,25.299999237060547,26.450000762939453,24.790000915527344,25.290000915527344,150864,0.0,0.0,69.8062189013673,1.0402016076728096,-0.6352829495356647,1.6754845572084742,11.988712863530122,16.44900002479553,22.77540002822876
2020-05-14 00:00:00-04:00,25.559999465942383,27.959999084472656,25.18000030517578,27.559999465942383,160507,0.0,0.0,72.10657520710454,1.4029848166645422,-0.2276293958996554,1.6306142125641976,12.00928964390767,16.833499956130982,22.39100004196167
2020-05-15 00:00:00-04:00,27.639999389648438,29.920000076293945,27.239999771118164,29.43000030517578,108016,0.0,0.0,88.31109110038433,1.820297917234189,0.181956067045389,1.6383418501888,12.0338816879252,17.391499948501586,22.061600017547608
2020-05-18 00:00:00-04:00,29.530000686645508,33.31999969482422,29.530000686645508,31.81999969482422,89376,0.0,0.0,91.13175526010983,2.3170406863096566,0.6089729911636993,1.7080676951459575,5.189546372491433,20.863999986648558,21.872400035858153
2020-05-19 00:00:00-04:00,32.83000183105469,33.439998626708984,31.34000015258789,32.5,430823,0.0,0.0,90.2957470048391,2.734030086440967,1.033984410430521,1.700045676010446,2.106486255119579,21.98849997520447,21.89980005264282
2020-05-20 00:00:00-04:00,31.889999389648438,33.779998779296875,31.559999465942383,33.4900016784668,406431,0.0,0.0,88.85941577463136,3.108501669418832,1.448887862393256,1.659613807025576,1.7658855918800378,22.97400007247925,21.882400074005126
2020-05-21 00:00:00-04:00,33.529998779296875,34.65999984741211,33.2599983215332,33.91999816894531,372814,0.0,0.0,88.54961514505679,3.4007466638040995,1.839259622799675,1.5614870410044246,1.6828815228314338,23.844999980926513,21.901200046539305
2020-05-22 00:00:00-04:00,33.95000076293945,34.0,30.719999313354492,33.25,429036,0.0,0.0,84.94565817944795,3.5375315787933026,2.1789140140848864,1.3586175647084162,1.6965109764688815,24.66049995422363,21.936200046539305
2020-05-26 00:00:00-04:00,33.29999923706055,34.810001373291016,32.47999954223633,34.349998474121094,466737,0.0,0.0,81.93085940323736,3.6920942553068414,2.4815500623909252,1.2105441929159162,1.3220637659505796,25.73899989128113,21.988600025177004
2020-05-27 00:00:00-04:00,34.13999938964844,34.31999969482422,31.75,32.810001373291016,415246,0.0,0.0,77.05523040254081,3.648311180893252,2.7149022861294183,0.9334088947638337,1.3317356601783905,26.762499952316283,22.070800037384032
2020-05-28 00:00:00-04:00,32.099998474121094,34.209999084472656,31.139999389648438,33.709999084472656,440168,0.0,0.0,80.3102789077851,3.6441984218236243,2.90076151329249,0.7434369085311343,1.177419998586786,27.69499988555908,22.206000003814697
2020-05-29 00:00:00-04:00,33.68000030517578,35.77000045776367,32.36000061035156,35.4900016784668,443647,0.0,0.0,80.97984552778227,3.741391516266898,3.0688875139049063,0.6725040023619915,0.8889310233687465,28.527499961853028,22.508400020599364
2020-06-01 00:00:00-04:00,35.209999084472656,35.900001525878906,34.27000045776367,35.439998626708984,385710,0.0,0.0,83.63095927400842,3.770912940313071,3.2092925991982546,0.5616203411148164,0.8950575548683118,29.3104998588562,22.712800006866456
2020-06-02 00:00:00-04:00,35.560001373291016,37.060001373291016,35.279998779296875,36.810001373291016,343483,0.0,0.0,83.36358975773206,3.860323364074304,3.339498752182156,0.5208246118921482,0.8954700295403926,30.13149995803833,23.00040002822876
2020-06-03 00:00:00-04:00,36.86000061035156,38.18000030517578,35.880001068115234,37.290000915527344,494253,0.0,0.0,86.31961997109882,3.9246602030297595,3.456531042357926,0.4681291606718334,0.6200540793937025,30.768000030517577,23.279000034332274
2020-06-04 00:00:00-04:00,36.7599983215332,37.619998931884766,36.380001068115234,37.40999984741211,307612,0.0,0.0,84.27279895970503,3.9399093364331144,3.553206701177094,0.38670263525602033,0.6014229916897202,31.439000034332274,23.547000026702882
2020-06-05 00:00:00-04:00,37.33000183105469,39.68000030517578,37.04999923706055,39.54999923706055,396856,0.0,0.0,84.56284832899793,4.077628972987217,3.658091155542703,0.4195378174445139,0.5920419263434838,32.23900003433228,23.84820001602173
2020-06-08 00:00:00-04:00,39.40999984741211,40.439998626708984,37.959999084472656,38.189998626708984,416639,0.0,0.0,73.40191194577915,4.030591206451394,3.7325911657264785,0.2980000407249155,0.6230238715864286,32.911499977111816,24.159999980926514
2020-06-09 00:00:00-04:00,38.220001220703125,39.099998474121094,37.06999969482422,38.939998626708984,396033,0.0,0.0,73.53801271510311,4.007621583858288,3.7875972493540435,0.22002433450424475,0.5981737866969785,33.65149993896485,24.508599948883056
2020-06-10 00:00:00-04:00,38.5,39.90999984741211,37.72999954223633,39.599998474121094,385868,0.0,0.0,72.88389228433593,3.9965932629970027,3.8293964520833668,0.16719681091363592,0.5764551457886241,34.342499828338624,24.89879991531372
2020-06-11 00:00:00-04:00,39.09000015258789,39.09000015258789,35.40999984741211,36.34000015258789,513912,0.0,0.0,57.478376108013016,3.6823931450552223,3.7999957906773267,-0.11760264562210443,0.672458836299621,34.89499979019165,25.215999927520752
2020-06-12 00:00:00-04:00,36.2599983215332,36.9900016784668,34.47999954223633,36.2599983215332,406508,0.0,0.0,59.653618640387094,3.387878882775908,3.71757240909612,-0.3296935263202121,0.6216844099042944,35.32999973297119,25.534999904632567
2020-06-15 00:00:00-04:00,36.029998779296875,37.2599983215332,34.36000061035156,37.119998931884766,387546,0.0,0.0,59.02280144864039,3.1871194895795867,3.6114818251918632,-0.42436233561227654,0.5904437046675988,35.71449966430664,25.77099988937378
2020-06-16 00:00:00-04:00,37.04999923706055,39.060001373291016,36.380001068115234,38.380001068115234,366323,0.0,0.0,68.4804146905515,3.094008016764967,3.507987063505742,-0.4139790467407751,0.5389061921571895,36.042499732971194,25.971799907684325
2020-06-17 00:00:00-04:00,37.93000030517578,38.75,37.209999084472656,37.959999084472656,239516,0.0,0.0,64.56475881406149,2.952297188162653,3.3968490884364875,-0.4445519002738343,0.5420393968406472,36.31549968719482,26.209399890899657
2020-06-18 00:00:00-04:00,37.7400016784668,38.970001220703125,37.11000061035156,38.84000015258789,113384,0.0,0.0,62.23519360758637,2.8778168190766564,3.293042634564045,-0.4152258154873887,0.5387078126969367,36.58299961090088,26.513599910736083
2020-06-19 00:00:00-04:00,38.849998474121094,40.4900016784668,38.400001525878906,39.75,64113,0.0,0.0,64.81099429316315,2.8592520476809966,3.2062845171871173,-0.34703246950612066,0.5412768435834119,36.87449970245361,26.806799907684326
2020-06-22 00:00:00-04:00,39.18000030517578,40.70000076293945,39.119998931884766,40.459999084472656,315264,0.0,0.0,63.138937613922515,2.8687549925508904,3.1387786122596735,-0.2700236197087831,0.5315974497011329,37.234999656677246,27.16079988479614
2020-06-23 00:00:00-04:00,40.68000030517578,41.630001068115234,39.7599983215332,40.369998931884766,368730,0.0,0.0,61.407396837193,2.8363286147091458,3.0782886127494256,-0.2419599980402798,0.526366755907998,37.53599967956543,27.519999866485595
2020-06-24 00:00:00-04:00,39.9900016784668,40.540000915527344,37.310001373291016,38.0099983215332,499490,0.0,0.0,51.90596653343506,2.590353716764362,2.9807016335522296,-0.3903479167878676,0.5465614241175689,37.79599952697754,27.877999820709228
