date,CL=F_close,NG=F_close,MTF=F_close,CL=F_open,NG=F_open,MTF=F_open,CL=F_high,NG=F_high,MTF=F_high,CL=F_low,NG=F_low,MTF=F_low,CL=F_volume,NG=F_volume,MTF=F_volume,CL=F_rsi,NG=F_rsi,MTF=F_rsi,CL=F_macd,NG=F_macd,MTF=F_macd,CL=F_volatility,NG=F_volatility,MTF=F_volatility,epu,gpr,vix,dxy,fed_funds_rate,year,month,day,dayofweek,dayofyear,quarter,is_weekend,is_holiday,CL=F_next_day,NG=F_next_day,MTF=F_next_day,news_title,news_description,news_source,gdelt_tone,gdelt_goldstein_scale,gdelt_title
2020-01-11,99.18269363956675,50.217604071260624,203.5508232399513,99.69350513160327,50.324205529937664,201.8460373341612,101.01343746439801,51.021113575385264,204.43018725778822,98.49148120177563,49.056861400221834,202.52254125842987,2661130,577670,396791,64.56878393891674,34.585181481230045,76.48283534212263,-0.2982093608074223,-0.4134352184258069,1.5521105444548007,0.1522366347608143,0.3313263857892809,0.2634636200769806,130.01723784037435,57.48123142350139,14.283939574141215,97.44087045186757,1.8155872676681226,2020,1,11,5,11,1,1,0,99.18902242057032,50.01039597788873,196.1962750503456,Renewable energy investments reach record high,Renewable energy investments reach record high - Market analysis shows significant impact on energy commodity prices.,Reuters,1.4854980617215188,-0.7506082840251879,Sanctions impact energy sector operations
2020-01-12,99.18902242057032,50.01039597788873,196.1962750503456,98.99964250226878,49.46761566351225,195.9483208430177,99.6822181090602,50.80777697241066,198.46634876454908,99.0006055736616,49.9975112999501,193.69311628498022,2415873,740864,555641,64.82673405301689,68.66067858781477,55.602423373277006,0.2918209528382942,0.46153044943212757,0.8209250220996033,0.1223091570431648,0.24275413507125287,0.05399798678347828,110.99503769386864,69.42495210563163,17.318564913229245,94.86949061476074,3.009516977088923,2020,1,12,6,12,1,1,0,100.61535937336207,49.753542129206195,202.16128205016747,Natural gas futures fall amid warm weather,Natural gas futures fall amid warm weather - Market analysis shows significant impact on energy commodity prices.,FT,-0.705897787840505,0.8517989104337753,Sanctions impact energy sector operations
2020-01-13,100.61535937336207,49.753542129206195,202.16128205016747,101.65668953441697,49.944140887771056,201.68131390401874,101.58369523661563,50.26129584861285,203.64379278518643,100.19969600082347,49.45336378207441,201.2488140409505,1174181,1774809,220706,37.60215982683275,45.63876482907297,61.92151746710635,-0.2347761719062979,0.04193662640514086,-0.08730526689676786,0.2892104245198662,0.17530369608733903,0.22294323508003233,113.42657730810065,71.67281638514612,15.976032063295836,97.36497286137755,1.7710815011721839,2020,1,13,0,13,1,0,0,96.31582724343359,49.8783875992162,201.7356692505671,Coal mining operations resume after strike,Coal mining operations resume after strike - Market analysis shows significant impact on energy commodity prices.,Reuters,2.8356641854709017,-0.1578407289217843,Geopolitical tensions rise in energy-producing regions
2020-01-14,96.31582724343359,49.8783875992162,201.7356692505671,96.5312584529411,49.84308740855834,201.219688261218,96.56413271916958,49.99232974340715,204.81220053239116,95.29997072444061,49.37024362783788,198.5120991235927,2635903,802516,891955,54.52749793032296,77.60019687176361,73.389450752948,-0.1400100674727224,-0.03173255696649535,-0.7385520059950879,0.05297642362185681,0.20754642101118093,0.15979358218617856,92.56192453942596,55.206987263807235,16.786876169663458,88.38080696554162,2.177334658998886,2020,1,14,1,14,1,0,0,96.70350497024228,47.253896749387714,199.53522523036128,Natural gas futures fall amid warm weather,Natural gas futures fall amid warm weather - Market analysis shows significant impact on energy commodity prices.,Reuters,-0.005940899429075233,2.0448212594588178,Diplomatic relations influence energy markets
2020-01-15,96.70350497024228,47.253896749387714,199.53522523036128,96.06566364024441,47.11725663251279,199.95209829295132,97.45598834731649,47.301700521444005,200.9354604139921,95.23647101880356,46.37624121407106,199.22128797626377,3156889,1192142,988929,47.327584911943916,113.66573984316469,34.854644528185155,-0.3967959582266498,-0.12679603663191788,1.2029964206121306,0.0016142635104365588,0.17517749062376448,0.26071461303652155,113.5267354769514,31.311573064530247,9.61652103578599,94.67685009051162,2.0369694719141154,2020,1,15,2,15,1,0,0,99.03971847930556,49.259059407282315,200.97498856931819,Energy sector faces regulatory challenges,Energy sector faces regulatory challenges - Market analysis shows significant impact on energy commodity prices.,Bloomberg,-0.44695664560341125,0.8941275921912218,Trade agreements affect energy commodity flows
2020-01-16,99.03971847930556,49.259059407282315,200.97498856931819,98.97544533267958,49.33254653523392,201.63362052210869,99.62782707822987,49.73923593335337,203.35842683655287,99.0311808641264,49.093533322907135,200.0601268943014,4852890,1680547,213562,39.2351802668115,58.86729718052311,37.683587718234605,0.3125429032978567,-0.23340811272646297,0.4675951032977322,0.28521757100344786,0.08200447802053651,0.2169001903770036,86.81322591683093,31.97441881890775,17.907527804995798,98.19487815536066,2.3912887697577205,2020,1,16,3,16,1,0,0,98.14958419963783,50.22689057186501,203.04456083471842,Geopolitical tensions affect energy markets,Geopolitical tensions affect energy markets - Market analysis shows significant impact on energy commodity prices.,FT,1.1435484862669654,0.42939979975109743,Geopolitical tensions rise in energy-producing regions
2020-01-17,98.14958419963783,50.22689057186501,203.04456083471842,97.82374663855963,50.369280617535054,203.27675533936076,99.23885644656893,51.104441587500595,203.46157369662592,96.54004254259947,49.5315276072943,200.44329342522153,1356793,1516997,556521,58.20468482775006,22.697166289802716,66.4192840453439,0.15375157038121232,0.1749069820720994,-0.6487106093697916,0.10866434372494511,0.290843368986934,0.6335253140734255,97.38637190827819,53.324652743471646,18.110805425986925,91.02961972196329,2.1362679629026493,2020,1,17,4,17,1,0,0,100.81469400801639,50.33288425940902,202.5703963043789,Oil inventory levels decline significantly,Oil inventory levels decline significantly - Market analysis shows significant impact on energy commodity prices.,FT,0.7144198035092904,1.716258552372123,Sanctions impact energy sector operations
2020-01-18,100.81469400801639,50.33288425940902,202.5703963043789,99.71750277310638,50.54516180600141,203.56581149482838,101.1967277137324,50.43806306129748,203.63394770630217,100.57448513701387,50.174826119093815,201.9750584737533,4920121,596628,864117,28.381446787784284,60.995844442074336,43.09185490897949,0.5251733299749352,0.4261207284992257,0.5074964073275705,0.13237545183956562,0.2578704449427803,0.34607882269843926,72.20190257322992,63.46065646441923,27.898914845309008,97.08969652990595,1.9912964213824487,2020,1,18,5,18,1,1,0,98.3811040943026,48.55706341128357,196.52165400244255,Energy transition accelerates globally,Energy transition accelerates globally - Market analysis shows significant impact on energy commodity prices.,Bloomberg,1.2008354324030026,-0.506295637246687,Sanctions impact energy sector operations
2020-01-19,98.3811040943026,48.55706341128357,196.52165400244255,99.18083956435949,48.910539265547975,197.0972159282729,100.72358243196794,48.717603126013195,197.71425357336497,97.4500922394335,48.074000149719026,196.09542649425697,4898550,598956,431311,90.77752735716454,57.512003583665134,38.871760726926794,-0.8125560845606737,0.24525874945843393,0.08072108210740644,0.264628185683162,0.18203451392389292,0.20245285196181417,91.20607402150097,64.37799658156231,20.702534891435636,95.7677153879804,2.720001417058356,2020,1,19,6,19,1,1,0,97.38349774519361,52.00261433522915,202.4084482733004,Energy sector faces regulatory challenges,Energy sector faces regulatory challenges - Market analysis shows significant impact on energy commodity prices.,WSJ,-0.26647341684711545,0.5506858954402949,Diplomatic relations influence energy markets
2020-01-20,97.38349774519361,52.00261433522915,202.4084482733004,97.73506901630361,52.12505510906266,202.11339208349474,97.68316972253153,52.196819955723534,202.51123812768543,96.89038021797761,51.12966251913634,201.7954238603608,3309421,1022746,419267,60.62452521978484,25.312782747492374,24.60046127345879,-0.608591189185255,0.18320580439974385,0.13431226563908144,0.20827015783475777,-0.035521022879185515,0.49875890014227614,111.18872015356547,43.487519867496474,17.297830152781437,90.28597989417125,2.8201401107081807,2020,1,20,0,20,1,0,0,103.15035558822646,48.81026675286993,199.75116967230662,Energy sector faces regulatory challenges,Energy sector faces regulatory challenges - Market analysis shows significant impact on energy commodity prices.,Reuters,2.668992228437237,2.235582512793222,Diplomatic relations influence energy markets
2020-01-21,103.15035558822646,48.81026675286993,199.75116967230662,103.41695924717612,48.39757652623402,199.28831338659225,103.55638474263918,48.92162478417041,201.00657446141045,102.19449498170148,48.54987853050292,197.96228127193226,3671469,1680630,995450,47.8045343135271,36.80553014223838,67.87549969535337,-0.25880465830497396,-0.09416109446383752,0.8619808818952442,0.1740786751693041,0.20021736151815264,-0.11945860974273315,121.8607570789772,18.494504670834235,21.106621817059,99.74155173681356,2.064042122365195,2020,1,21,1,21,1,0,0,99.77845835192944,51.569191277241366,200.16111955582093,Winter weather drives natural gas demand,Winter weather drives natural gas demand - Market analysis shows significant impact on energy commodity prices.,Reuters,1.9805280738560342,0.813188827008545,Trade agreements affect energy commodity flows
2020-01-22,99.77845835192944,51.569191277241366,200.16111955582093,99.8611601820793,51.427097639946005,200.47394179258777,100.31563816647117,52.28395110650436,200.74316250199152,98.96869781032952,51.56697201593646,199.18769849516994,4442526,1647455,360349,69.1776559556202,41.19066836669205,39.12598210078282,0.5556207238878217,0.19050134296325053,0.5010387141425224,0.0709296701907752,0.5439744500215802,0.41235907045446507,109.02014069912869,31.905724312123844,13.250556973087853,98.44523704786567,2.6810654454394314,2020,1,22,2,22,1,0,0,100.37602026479753,50.76127347051837,200.15935000914965,Oil prices surge on OPEC production cuts,Oil prices surge on OPEC production cuts - Market analysis shows significant impact on energy commodity prices.,WSJ,-0.024549800557725317,0.15144321094009894,Trade agreements affect energy commodity flows
2020-01-23,100.37602026479753,50.76127347051837,200.15935000914965,99.68501148045131,51.64418797109896,200.73311711905154,101.32023510504935,50.91281983036423,201.48956475118726,99.57061859473195,50.41768473296904,197.52515361563968,3295063,1098348,375149,65.67472113189928,57.07427080191225,67.61158034179256,-0.7125331876777202,0.5846887725557685,0.8539132104872637,0.14683043597960743,0.19999977030836313,0.34070609232470395,127.47401181074437,21.00197563897814,20.38217391448729,96.87315769406375,3.763466851077733,2020,1,23,3,23,1,0,0,97.40242038551393,49.15661741420472,199.48629184412,Renewable energy investments reach record high,Renewable energy investments reach record high - Market analysis shows significant impact on energy commodity prices.,FT,1.6453543144580245,-0.2698147006079663,Trade agreements affect energy commodity flows
2020-01-24,97.40242038551393,49.15661741420472,199.48629184412,97.16061181573622,49.37396473231924,200.8841361511515,97.59758243265576,49.241838913565395,200.65341293991213,97.38214849339165,49.01950989663963,197.83082906472683,1444108,1094131,642466,35.104163755602826,31.685961908853795,59.89040233778474,-0.4247866313355253,-0.07978053652461815,1.8328338941672482,0.15145579392155134,0.20472868830095114,0.35876985014995477,71.63615593934036,55.03035669409608,16.686312072545793,90.92553352122358,2.489449271169286,2020,1,24,4,24,1,0,0,99.17410421140966,52.79440116914428,203.50940507620618,Renewable energy investments reach record high,Renewable energy investments reach record high - Market analysis shows significant impact on energy commodity prices.,WSJ,-0.5260101115281552,-0.9682731296015725,Geopolitical tensions rise in energy-producing regions
2020-01-25,99.17410421140966,52.79440116914428,203.50940507620618,99.59499459880166,53.505187359387726,204.70057812114626,100.83935644535435,53.15783643101675,207.59928267226823,97.64188242416934,52.75979146517352,203.0235766140316,2918040,1227649,676905,39.89772399695802,29.226464315543026,77.86674322530104,0.7102166922095758,0.10773636401934453,0.5836091614755284,0.1601154144544137,0.1775469311726021,0.1954473122515446,110.49144321309507,46.05486093574358,20.63564035661166,92.42938445835692,2.4982626581085263,2020,1,25,5,25,1,1,0,100.49566774239892,48.34645603385488,199.68039047970757,Oil prices surge on OPEC production cuts,Oil prices surge on OPEC production cuts - Market analysis shows significant impact on energy commodity prices.,FT,1.1405345317913096,-0.28955509488023456,Trade agreements affect energy commodity flows
2020-01-26,100.49566774239892,48.34645603385488,199.68039047970757,99.97005772750767,48.765086258514636,199.1389174732004,100.67437462696242,48.623527497111255,200.13073234416143,100.22592713578726,47.68323862020088,196.19675364978815,2560356,1919389,889932,4.253091877172238,26.545465727920458,16.191291118902484,0.2648432787076855,0.40807178994095367,2.351405766124085,0.26144977003147885,0.34290252934775556,0.4673815922115466,82.4203918885426,45.51928204718957,22.30676396220135,94.64408961495715,2.4573172973280824,2020,1,26,6,26,1,1,0,97.98278831065375,51.52111899316418,196.5701677484759,Geopolitical tensions affect energy markets,Geopolitical tensions affect energy markets - Market analysis shows significant impact on energy commodity prices.,WSJ,1.6506351543800064,-0.8188295995055871,Geopolitical tensions rise in energy-producing regions
2020-01-27,97.98278831065375,51.52111899316418,196.5701677484759,96.71690365252834,51.5936596146309,196.46816146834865,98.60760613370762,51.8283307553881,200.537692167382,97.72991165313807,51.38585062458355,195.00051701137892,3555304,1514940,766308,28.55797918867951,12.55262041163256,-7.366449664143502,0.5401699039769234,0.5850827910704361,1.1942519246459489,0.23345001874276602,0.41107534514837063,0.3693805295060126,108.38524219068542,57.163710629965806,17.239827229090693,99.31232090713902,2.519872852986257,2020,1,27,0,27,1,0,0,101.04712440470887,51.64873766107323,198.74547834008644,Oil inventory levels decline significantly,Oil inventory levels decline significantly - Market analysis shows significant impact on energy commodity prices.,WSJ,0.4994329913479442,-0.23020890582293116,Geopolitical tensions rise in energy-producing regions
2020-01-28,101.04712440470887,51.64873766107323,198.74547834008644,100.93357140081841,51.73915978200756,199.4164961450042,101.85206697834622,51.696926222630246,199.7858963669946,99.26248879775909,51.33710994934399,196.59109333155087,3840472,933724,834293,63.337283987263376,62.565421989633336,85.0812490493345,-0.04554244752111673,0.041946566572250016,-0.24574649075602492,0.17942775633852945,0.15165743405858262,0.473013109162404,83.73145924640538,44.60298545561222,21.360387543938376,94.31105169941391,2.4717393594973904,2020,1,28,1,28,1,0,0,99.10540389069908,49.147410321653375,200.45941383279725,Winter weather drives natural gas demand,Winter weather drives natural gas demand - Market analysis shows significant impact on energy commodity prices.,FT,-1.640260915135773,-0.11019088083017668,Diplomatic relations influence energy markets
2020-01-29,99.10540389069908,49.147410321653375,200.45941383279725,99.0345251136853,49.13643630969032,201.52741161085623,99.20274985959182,49.4211802317379,200.653145897749,98.70268570142926,49.08602460880997,197.62525976611096,4743004,976191,257264,53.6653173764599,51.65414299830421,70.23191945532982,0.884154049427303,0.2544647406535292,-1.5138990372266379,0.21382615251173936,0.024301910243102076,0.12480109346556828,88.60586235302983,78.85471237581753,16.542996262289137,95.55207203525791,1.5995097123821713,2020,1,29,2,29,1,0,0,99.73424667346931,52.24751503662443,203.6082358096272,Natural gas futures fall amid warm weather,Natural gas futures fall amid warm weather - Market analysis shows significant impact on energy commodity prices.,Reuters,-2.3868731753186427,0.9887490481303827,Geopolitical tensions rise in energy-producing regions
2020-01-30,99.73424667346931,52.24751503662443,203.6082358096272,99.80202838167666,51.726173651870475,204.54720527833197,100.5130209814471,52.81169070537982,207.29903517212796,99.10901820259622,51.796352156059235,196.40257153800545,2337194,1325226,597386,40.13512269400022,65.78804770772544,29.509292259153295,-0.7255405793890247,-0.07624875450696568,1.2042290054973666,0.37976401873618154,0.19888089298475162,0.5223083577437169,117.0888108003702,47.14194894949671,14.721373795375767,92.8124703052563,2.647401370500703,2020,1,30,3,30,1,0,0,99.12517385111623,49.78922376588908,201.72713728595275,Energy sector faces regulatory challenges,Energy sector faces regulatory challenges - Market analysis shows significant impact on energy commodity prices.,WSJ,0.5869879213771516,-0.40861549160373345,Diplomatic relations influence energy markets
2020-01-31,99.12517385111623,49.78922376588908,201.72713728595275,99.4894331728735,49.79463794162955,201.6632594531214,99.7198468382784,50.42099327128734,203.78453471773256,97.96069800406623,49.59739625395569,201.64395915083588,3529254,782897,652665,56.94059514999773,35.71036821897306,33.56297325463899,-0.10720527930374435,0.09732457988617081,-1.291842113917223,0.23747841154573476,0.17126273050556678,0.19394431315344454,104.87486952771519,24.05522410057636,24.57836443940017,100.26060031336277,2.170568835261471,2020,1,31,4,31,1,0,0,104.04409634711207,50.60281043296688,197.36350916923533,Coal mining operations resume after strike,Coal mining operations resume after strike - Market analysis shows significant impact on energy commodity prices.,FT,-1.4477339171463826,-0.5966307485684527,Trade agreements affect energy commodity flows
2020-02-01,104.04409634711207,50.60281043296688,197.36350916923533,104.36289925322768,50.966012798729544,196.1094865168068,104.46666476613329,51.31860488557394,199.20694484219916,103.07943875821702,50.16374227392418,194.5227073229756,2670273,1662260,937681,39.36215764021691,35.086366198986696,50.937299199774706,-0.14828370031867752,-0.07293714618547181,0.15525145437372842,0.3461565251681378,0.2187176680446911,0.005478091293579235,83.30242434687358,11.796299214983655,25.14047312681007,91.92937419762913,1.9542800660587476,2020,2,1,5,32,1,1,0,100.3234984311375,50.56572919846351,207.36794652988334,Oil prices surge on OPEC production cuts,Oil prices surge on OPEC production cuts - Market analysis shows significant impact on energy commodity prices.,Reuters,2.1086496153475247,0.8872348736570733,Geopolitical tensions rise in energy-producing regions
2020-02-02,100.3234984311375,50.56572919846351,207.36794652988334,100.45288333375946,50.38583720001715,206.36901015363776,101.6359871214738,50.92711932618575,212.20465803702825,100.1584157687665,49.906143219547445,205.34267602107946,2810679,1486635,634363,20.983326104238188,56.851469588088854,45.957979594608986,-0.1421026071999449,0.35247874300952003,0.7224618039839784,0.14413637862539463,0.42909280794476634,0.6660363327348715,69.84207517838877,58.00728004306931,21.033849003129955,95.50779646561361,1.7953376881679377,2020,2,2,6,33,1,1,0,98.24602392522073,49.97925977936044,200.70396448715078,Geopolitical tensions affect energy markets,Geopolitical tensions affect energy markets - Market analysis shows significant impact on energy commodity prices.,Reuters,-3.0175286445858487,0.6966961297644056,Trade agreements affect energy commodity flows
2020-02-03,98.24602392522073,49.97925977936044,200.70396448715078,98.84378961926409,50.10284567907898,200.9765980014702,98.48743304159078,50.076094788534526,200.76628521675374,95.82061133341684,49.900670529395356,198.71189948053572,1121483,1051526,769232,31.065040241389955,67.7883949346762,36.71775065393622,-0.6277554064006926,0.5029069256771682,-1.0728401278113473,0.18083048453434256,0.09647741091439371,0.46586001205268496,82.44877252703512,59.51305264363824,23.90509078744716,98.91853924820103,1.9279978740553299,2020,2,3,0,34,1,0,0,102.01748850985808,51.40241175256553,203.73307254258413,Coal exports increase from Australia,Coal exports increase from Australia - Market analysis shows significant impact on energy commodity prices.,Reuters,2.634479457222227,-0.243448778826025,Geopolitical tensions rise in energy-producing regions
2020-02-04,102.01748850985808,51.40241175256553,203.73307254258413,101.25800361945143,51.65788906633349,204.07529812200846,102.34274018571243,51.723550880901044,206.225732164734,101.93836628747357,51.14029752851323,200.18459330650376,4922820,1108531,249294,95.90088369506844,69.69589989646063,33.056878740620355,0.2772395959039027,-0.36189526223738316,-0.629819830453792,0.16823915644838744,0.3132992836696065,0.6840493333530038,98.58793415642062,59.23198888733394,12.27036388855863,93.32472433711021,3.333762743307581,2020,2,4,1,35,1,0,0,97.94166428822882,51.381908874913755,199.4490188022256,Coal exports increase from Australia,Coal exports increase from Australia - Market analysis shows significant impact on energy commodity prices.,FT,0.10193200835711205,0.600902610478159,Geopolitical tensions rise in energy-producing regions
2020-02-05,97.94166428822882,51.381908874913755,199.4490188022256,98.19395519546751,51.10900474312001,198.35033942879122,99.12092744680805,51.65471595307813,201.7590357970254,96.82523353944661,51.213747970102915,198.61039274025663,2551548,1070374,888071,46.96100093265901,27.685840866076617,40.4104944179601,-0.6123107517599982,-0.031493317719049486,-1.0640558932997781,0.23967854881772904,0.3142799215673413,0.2960691144294342,75.7409100759785,30.330089640446197,24.108442970648344,94.19865529525873,2.192425016150932,2020,2,5,2,36,1,0,0,100.81203168069955,47.57435428548774,201.50150161144384,Oil prices surge on OPEC production cuts,Oil prices surge on OPEC production cuts - Market analysis shows significant impact on energy commodity prices.,FT,-1.7085547224165971,-0.26203031757839057,Diplomatic relations influence energy markets
